feature,numOfAppearance,chromeFirst,chromeLast,firefoxFirst,firefoxLast
window.parent.BiquadFilterNode.prototype.getFrequencyResponse,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BeforeInstallPromptEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BeforeInstallPromptEvent.prototype.prompt,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BatteryManager,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createBuffer,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.decodeAudioData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createBufferSource,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createConstantSource,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createGain,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createDelay,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createBiquadFilter,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createIIRFilter,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createWaveShaper,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createPanner,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createConvolver,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createDynamicsCompressor,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createAnalyser,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createScriptProcessor,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createStereoPanner,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createOscillator,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createPeriodicWave,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createChannelSplitter,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createChannelMerger,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.BaseAudioContext.prototype.resume,7,chrome-64.json,chrome-70.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createMediaElementSource,7,chrome-64.json,chrome-70.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createMediaStreamSource,7,chrome-64.json,chrome-70.json,undefined,undefined
window.parent.BaseAudioContext.prototype.createMediaStreamDestination,7,chrome-64.json,chrome-70.json,undefined,undefined
window.parent.AudioScheduledSourceNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioScheduledSourceNode.prototype.start,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioScheduledSourceNode.prototype.stop,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioProcessingEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.setValueAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.linearRampToValueAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.exponentialRampToValueAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.setTargetAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.setValueCurveAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.cancelScheduledValues,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioParam.prototype.cancelAndHoldAtTime,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioNode.prototype.connect,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioNode.prototype.disconnect,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioListener,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioListener.prototype.setPosition,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioListener.prototype.setOrientation,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioDestinationNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioContext,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioContext.prototype.suspend,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioContext.prototype.close,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioContext.prototype.getOutputTimestamp,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBufferSourceNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBufferSourceNode.prototype.start,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBuffer,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBuffer.prototype.getChannelData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBuffer.prototype.copyFromChannel,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AudioBuffer.prototype.copyToChannel,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AnalyserNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AnalyserNode.prototype.getFloatFrequencyData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AnalyserNode.prototype.getByteFrequencyData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AnalyserNode.prototype.getFloatTimeDomainData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.AnalyserNode.prototype.getByteTimeDomainData,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathResult,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathResult.prototype.iterateNext,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathResult.prototype.snapshotItem,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathExpression,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathExpression.prototype.evaluate,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathEvaluator,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathEvaluator.prototype.createExpression,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathEvaluator.prototype.createNSResolver,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XPathEvaluator.prototype.evaluate,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLSerializer,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLSerializer.prototype.serializeToString,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequestUpload,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequestEventTarget,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.open,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.setRequestHeader,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.send,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.abort,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.getResponseHeader,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.getAllResponseHeaders,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLHttpRequest.prototype.overrideMimeType,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.XMLDocument,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Worker,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Worker.prototype.terminate,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Worker.prototype.postMessage,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Window,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.WheelEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.ValidityState,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.VTTCue,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.VTTCue.prototype.getCueAsHTML,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.append,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.delete,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.get,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.getAll,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.has,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.set,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.sort,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.keys,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.values,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.forEach,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.toString,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URLSearchParams.prototype.entries,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URL,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URL.prototype.toString,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URL.revokeObjectURL,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.URL.createObjectURL,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.UIEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.UIEvent.prototype.initUIEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.parentNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.firstChild,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.lastChild,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.previousSibling,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.nextSibling,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.previousNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TreeWalker.prototype.nextNode,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TransitionEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TrackEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TouchList,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TouchList.prototype.item,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TouchEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Touch,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TimeRanges,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TimeRanges.prototype.start,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TimeRanges.prototype.end,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrackList,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrackList.prototype.getTrackById,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrackCueList,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrackCueList.prototype.getCueById,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrackCue,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrack,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrack.prototype.addCue,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextTrack.prototype.removeCue,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextMetrics,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.TextEvent.prototype.initTextEvent,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Text,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Text.prototype.splitText,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Text.prototype.getDestinationInsertionPoints,16,chrome-64.json,chrome-79.json,undefined,undefined
window.parent.TaskAttributionTiming,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.StyleSheetList,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.StyleSheetList.prototype.item,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.StyleSheet,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.StaticRange,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.ShadowRoot,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.ShadowRoot.prototype.getSelection,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.ShadowRoot.prototype.elementFromPoint,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.ShadowRoot.prototype.elementsFromPoint,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.getRangeAt,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.addRange,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.removeRange,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.removeAllRanges,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.empty,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.collapse,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.setPosition,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.collapseToStart,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.collapseToEnd,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.extend,18,chrome-64.json,chrome-81.json,undefined,undefined
window.parent.Selection.prototype.setBaseAndExtent,18,chrome-64.json,chrome-81.json,undefined,undefined
